Ligand,Binding Affinity
hur_model_ZINC15675682_uff_E=877.67,-8
hur_model_ZINC15675688_uff_E=734.16,-8
hur_model_ZINC15675697_uff_E=908.17,-8
hur_model_ZINC15675704_uff_E=740.33,-8
hur_model_ZINC20463572_uff_E=890.47,-8
hur_model_ZINC15675728_uff_E=708.21,-8
hur_model_ZINC15675734_uff_E=738.60,-8
hur_model_ZINC13137083_uff_E=390.44,-8
hur_model_ZINC20463670_uff_E=711.21,-8
hur_model_ZINC15675638_uff_E=703.44,-8
hur_model_ZINC15675750_uff_E=717.51,-8
hur_model_ZINC15675750_uff_E=720.79,-8
hur_model_ZINC15675750_uff_E=720.79,-8
hur_model_ZINC20463861_uff_E=657.05,-8
hur_model_ZINC15675770_uff_E=832.83,-8
hur_model_ZINC15675770_uff_E=832.83,-8
hur_model_ZINC15675772_uff_E=777.12,-8
hur_model_ZINC15675772_uff_E=777.12,-8
hur_model_ZINC15675778_uff_E=822.00,-8
hur_model_ZINC15675778_uff_E=822.00,-8
hur_model_ZINC15675788_uff_E=719.81,-8
hur_model_ZINC15675792_uff_E=893.24,-8
hur_model_ZINC15675804_uff_E=796.76,-8
hur_model_ZINC20464033_uff_E=752.57,-8
hur_model_ZINC15675812_uff_E=817.17,-8
hur_model_ZINC15675812_uff_E=817.17,-8
hur_model_ZINC15675812_uff_E=817.17,-8
hur_model_ZINC20464047_uff_E=624.69,-8
hur_model_ZINC15675916_uff_E=671.49,-8
hur_model_ZINC20464059_uff_E=686.56,-8
hur_model_ZINC15675820_uff_E=830.33,-8
hur_model_ZINC20464065_uff_E=686.74,-8
hur_model_ZINC20464065_uff_E=686.74,-8
hur_model_ZINC15675830_uff_E=822.81,-8
hur_model_ZINC15675830_uff_E=822.81,-8
hur_model_ZINC15675832_uff_E=766.80,-8
hur_model_ZINC20464084_uff_E=550.65,-8
hur_model_ZINC20464087_uff_E=717.65,-8
hur_model_ZINC20464087_uff_E=717.65,-8
hur_model_ZINC15675860_uff_E=797.24,-8
hur_model_ZINC15675860_uff_E=797.24,-8
hur_model_ZINC15675860_uff_E=797.24,-8
hur_model_ZINC20464150_uff_E=992.77,-8
hur_model_ZINC15675870_uff_E=787.13,-8
hur_model_ZINC12530132_uff_E=818.27,-8
hur_model_ZINC12530132_uff_E=818.27,-8
hur_model_ZINC67878788_uff_E=684.42,-8
hur_model_ZINC67878788_uff_E=684.42,-8
hur_model_ZINC22936729_uff_E=865.42,-8
hur_model_ZINC22936729_uff_E=865.42,-8
hur_model_ZINC35442261_uff_E=696.57,-8
hur_model_ZINC67878805_uff_E=726.09,-8
hur_model_ZINC67878805_uff_E=726.09,-8
hur_model_ZINC15675910_uff_E=808.10,-8
hur_model_ZINC15675910_uff_E=808.10,-8
hur_model_ZINC49154924_uff_E=769.46,-8
hur_model_ZINC49154937_uff_E=690.08,-8
hur_model_ZINC49154937_uff_E=690.08,-8
hur_model_ZINC49154939_uff_E=674.65,-8
hur_model_ZINC49154943_uff_E=689.78,-8
hur_model_ZINC67878847_uff_E=677.91,-8
hur_model_ZINC22936792_uff_E=667.69,-8
hur_model_ZINC15675924_uff_E=760.36,-8
hur_model_ZINC35442274_uff_E=498.21,-8
hur_model_ZINC15675928_uff_E=939.85,-8
hur_model_ZINC67878866_uff_E=788.76,-8
hur_model_ZINC49154966_uff_E=921.30,-8
hur_model_ZINC49154966_uff_E=921.30,-8
hur_model_ZINC35442280_uff_E=608.41,-8
hur_model_ZINC15675932_uff_E=973.80,-8
hur_model_ZINC49154983_uff_E=829.62,-8
hur_model_ZINC67878890_uff_E=783.98,-8
hur_model_ZINC49154998_uff_E=709.33,-8
hur_model_ZINC67878909_uff_E=826.82,-8
hur_model_ZINC15675944_uff_E=855.44,-8
hur_model_ZINC22936870_uff_E=606.83,-8
hur_model_ZINC49155016_uff_E=677.93,-8
hur_model_ZINC49155016_uff_E=677.93,-8
hur_model_ZINC15675946_uff_E=834.22,-8
hur_model_ZINC22936870_uff_E=613.09,-8
hur_model_ZINC15675948_uff_E=865.34,-8
hur_model_ZINC15675948_uff_E=865.34,-8
hur_model_ZINC49155029_uff_E=735.31,-8
hur_model_ZINC20464298_uff_E=634.97,-8
hur_model_ZINC15675950_uff_E=903.72,-8
hur_model_ZINC22936878_uff_E=643.16,-8
hur_model_ZINC49155064_uff_E=956.00,-8
hur_model_ZINC15675964_uff_E=739.03,-8
hur_model_ZINC49155064_uff_E=887.31,-8
hur_model_ZINC15675970_uff_E=946.98,-8
hur_model_ZINC35442309_uff_E=514.51,-8
hur_model_ZINC20464343_uff_E=638.86,-8
hur_model_ZINC20464343_uff_E=638.86,-8
hur_model_ZINC67878995_uff_E=750.14,-8
hur_model_ZINC15675989_uff_E=817.61,-8
hur_model_ZINC49155090_uff_E=718.34,-8
hur_model_ZINC20464361_uff_E=734.72,-8
hur_model_ZINC20464366_uff_E=785.05,-8
hur_model_ZINC20464366_uff_E=785.05,-8
hur_model_ZINC49155093_uff_E=753.92,-8
hur_model_ZINC49155099_uff_E=744.69,-8
hur_model_ZINC49155099_uff_E=744.69,-8
hur_model_ZINC49155099_uff_E=744.69,-8
hur_model_ZINC67879023_uff_E=740.45,-8
hur_model_ZINC49155099_uff_E=748.05,-8
hur_model_ZINC67879027_uff_E=745.90,-8
hur_model_ZINC49155104_uff_E=730.46,-8
hur_model_ZINC49155104_uff_E=734.24,-8
hur_model_ZINC49155107_uff_E=694.68,-8
hur_model_ZINC49155111_uff_E=709.44,-8
hur_model_ZINC20464397_uff_E=847.95,-8
hur_model_ZINC49155124_uff_E=906.51,-8
hur_model_ZINC49155124_uff_E=872.51,-8
hur_model_ZINC49155124_uff_E=872.51,-8
hur_model_ZINC35442365_uff_E=780.05,-8
hur_model_ZINC20464417_uff_E=876.55,-8
hur_model_ZINC49155124_uff_E=910.27,-8
hur_model_ZINC22922742_uff_E=798.30,-8
hur_model_ZINC22922742_uff_E=798.30,-8
hur_model_ZINC20464426_uff_E=1240.85,-8
hur_model_ZINC15676026_uff_E=758.62,-8
hur_model_ZINC49155132_uff_E=679.36,-8
hur_model_ZINC15676028_uff_E=815.51,-8
hur_model_ZINC15676028_uff_E=815.51,-8
hur_model_ZINC15676028_uff_E=815.51,-8
hur_model_ZINC49155147_uff_E=735.76,-8
hur_model_ZINC49155147_uff_E=735.76,-8
hur_model_ZINC49155147_uff_E=735.76,-8
hur_model_ZINC49155147_uff_E=738.89,-8
hur_model_ZINC15676032_uff_E=826.37,-8
hur_model_ZINC15676034_uff_E=805.16,-8
hur_model_ZINC15676034_uff_E=805.16,-8
hur_model_ZINC49155154_uff_E=778.82,-8
hur_model_ZINC49155214_uff_E=840.80,-8
hur_model_ZINC20464561_uff_E=676.97,-8
hur_model_ZINC49155224_uff_E=915.93,-8
hur_model_ZINC49155259_uff_E=962.98,-8
hur_model_ZINC12530140_uff_E=797.78,-8
hur_model_ZINC49155287_uff_E=952.16,-8
hur_model_ZINC15676216_uff_E=523.54,-8
hur_model_ZINC15676216_uff_E=523.54,-8
hur_model_ZINC15676216_uff_E=523.54,-8
hur_model_ZINC49155287_uff_E=925.50,-8
hur_model_ZINC49155287_uff_E=925.50,-8
hur_model_ZINC20464497_uff_E=811.61,-8
hur_model_ZINC20464497_uff_E=811.61,-8
hur_model_ZINC67879199_uff_E=816.85,-8
hur_model_ZINC67879201_uff_E=807.08,-8
hur_model_ZINC20464500_uff_E=833.09,-8
hur_model_ZINC67879216_uff_E=687.53,-8
hur_model_ZINC67879226_uff_E=831.77,-8
hur_model_ZINC15676226_uff_E=749.75,-8
hur_model_ZINC20464506_uff_E=831.89,-8
hur_model_ZINC49155453_uff_E=799.31,-8
hur_model_ZINC15676070_uff_E=806.81,-8
hur_model_ZINC22923512_uff_E=630.09,-8
hur_model_ZINC49155453_uff_E=822.92,-8
hur_model_ZINC49597226_uff_E=661.85,-8
hur_model_ZINC49597227_uff_E=643.15,-8
hur_model_ZINC15676262_uff_E=570.43,-8
hur_model_ZINC20464534_uff_E=943.41,-8
hur_model_ZINC03819717_uff_E=571.19,-8
hur_model_ZINC03819717_uff_E=571.19,-8
hur_model_ZINC20464561_uff_E=712.42,-8
hur_model_ZINC49154979_uff_E=702.72,-8
hur_model_ZINC20504124_uff_E=516.99,-8
hur_model_ZINC49590616_uff_E=427.19,-8
hur_model_ZINC20464707_uff_E=707.32,-8
hur_model_ZINC15676357_uff_E=634.22,-8
hur_model_ZINC15676369_uff_E=508.62,-8
hur_model_ZINC15676174_uff_E=694.10,-8
hur_model_ZINC20464867_uff_E=936.44,-8
hur_model_ZINC15676198_uff_E=541.00,-8
hur_model_ZINC49155128_uff_E=680.31,-8
hur_model_ZINC67879660_uff_E=677.45,-8
hur_model_ZINC67879683_uff_E=732.04,-8
hur_model_ZINC67879686_uff_E=766.71,-8
hur_model_ZINC15707032_uff_E=546.53,-8
hur_model_ZINC15707057_uff_E=616.81,-8
hur_model_ZINC15707063_uff_E=739.22,-8
hur_model_ZINC15707075_uff_E=643.55,-8
hur_model_ZINC12602423_uff_E=1036.79,-8
hur_model_ZINC15707216_uff_E=909.39,-8
hur_model_ZINC15707216_uff_E=909.39,-8
hur_model_ZINC15707216_uff_E=909.39,-8
hur_model_ZINC04067813_uff_E=474.89,-8
hur_model_ZINC15707222_uff_E=897.30,-8
hur_model_ZINC15707228_uff_E=883.23,-8
hur_model_ZINC15707228_uff_E=883.23,-8
hur_model_ZINC15707228_uff_E=883.23,-8
hur_model_ZINC15707173_uff_E=797.48,-8
hur_model_ZINC15707234_uff_E=911.62,-8
hur_model_ZINC15707234_uff_E=911.62,-8
hur_model_ZINC15707237_uff_E=1047.29,-8
hur_model_ZINC15707186_uff_E=797.51,-8
hur_model_ZINC15707255_uff_E=725.41,-8
hur_model_ZINC15707255_uff_E=725.41,-8
hur_model_ZINC20465471_uff_E=598.66,-8
hur_model_ZINC12530378_uff_E=813.53,-8
hur_model_ZINC15707263_uff_E=716.07,-8
hur_model_ZINC15707197_uff_E=861.19,-8
hur_model_ZINC15707197_uff_E=861.19,-8
hur_model_ZINC15707285_uff_E=773.62,-8
hur_model_ZINC30879261_uff_E=482.07,-8
hur_model_ZINC15707288_uff_E=950.57,-8
hur_model_ZINC15707222_uff_E=887.19,-8
hur_model_ZINC15707222_uff_E=887.19,-8
hur_model_ZINC15707222_uff_E=887.19,-8
hur_model_ZINC15707302_uff_E=788.68,-8
hur_model_ZINC15707302_uff_E=788.68,-8
hur_model_ZINC15707310_uff_E=788.99,-8
hur_model_ZINC15707341_uff_E=859.26,-8
hur_model_ZINC15707352_uff_E=995.27,-8
hur_model_ZINC15707349_uff_E=953.68,-8
hur_model_ZINC15707366_uff_E=953.68,-8
hur_model_ZINC04151582_uff_E=1116.85,-8
hur_model_ZINC20466500_uff_E=442.51,-8
hur_model_ZINC20467143_uff_E=450.67,-8
hur_model_ZINC20467216_uff_E=496.30,-8
hur_model_ZINC30881683_uff_E=468.44,-8
hur_model_ZINC30881697_uff_E=490.25,-8
hur_model_ZINC30881705_uff_E=593.65,-8
hur_model_ZINC49168938_uff_E=834.25,-8
hur_model_ZINC30882824_uff_E=645.93,-8
hur_model_ZINC49169378_uff_E=841.62,-8
hur_model_ZINC49169824_uff_E=666.91,-8
hur_model_ZINC30883677_uff_E=500.92,-8
hur_model_ZINC49169942_uff_E=572.43,-8
hur_model_ZINC04147854_uff_E=1160.24,-8
hur_model_ZINC05438952_uff_E=813.59,-8
hur_model_ZINC05438952_uff_E=813.59,-8
hur_model_ZINC59676920_uff_E=1089.30,-8
hur_model_ZINC59676926_uff_E=1189.27,-8
hur_model_ZINC59676929_uff_E=1113.89,-8
hur_model_ZINC59676937_uff_E=1215.67,-8
hur_model_ZINC20503197_uff_E=701.24,-8
hur_model_ZINC12413488_uff_E=355.05,-8
hur_model_ZINC49170558_uff_E=733.75,-8
hur_model_ZINC59677330_uff_E=1041.88,-8
hur_model_ZINC49170800_uff_E=826.02,-8
hur_model_ZINC19789789_uff_E=373.41,-8
hur_model_ZINC15672361_uff_E=790.81,-8
hur_model_ZINC15672361_uff_E=790.81,-8
hur_model_ZINC15672361_uff_E=790.81,-8
hur_model_ZINC49171592_uff_E=694.17,-8
hur_model_ZINC49171680_uff_E=666.37,-8
hur_model_ZINC55180408_uff_E=476.54,-7.9
hur_model_ZINC35424734_uff_E=865.72,-7.9
hur_model_ZINC35424724_uff_E=667.11,-7.9
hur_model_ZINC35424724_uff_E=667.11,-7.9
hur_model_ZINC35424715_uff_E=679.63,-7.9
hur_model_ZINC35424715_uff_E=679.63,-7.9
hur_model_ZINC35424699_uff_E=830.57,-7.9
hur_model_ZINC35424695_uff_E=665.56,-7.9
hur_model_ZINC35424695_uff_E=665.56,-7.9
hur_model_ZINC35424695_uff_E=665.56,-7.9
hur_model_ZINC35424673_uff_E=707.40,-7.9
hur_model_ZINC35424662_uff_E=665.51,-7.9
hur_model_ZINC35424655_uff_E=680.35,-7.9
hur_model_ZINC35424648_uff_E=1096.71,-7.9
hur_model_ZINC35424648_uff_E=1096.71,-7.9
hur_model_ZINC35424627_uff_E=742.59,-7.9
hur_model_ZINC35424610_uff_E=868.94,-7.9
hur_model_ZINC35424601_uff_E=890.83,-7.9
hur_model_ZINC35424601_uff_E=890.83,-7.9
hur_model_ZINC35424601_uff_E=890.83,-7.9
hur_model_ZINC77263353_uff_E=500.31,-7.9
hur_model_ZINC77263316_uff_E=523.57,-7.9
hur_model_ZINC67890394_uff_E=666.00,-7.9
hur_model_ZINC22920260_uff_E=411.45,-7.9
hur_model_ZINC77262593_uff_E=508.07,-7.9
hur_model_ZINC67890170_uff_E=1069.38,-7.9
hur_model_ZINC22752894_uff_E=379.14,-7.9
hur_model_ZINC22752894_uff_E=379.14,-7.9
hur_model_ZINC22752889_uff_E=402.65,-7.9
hur_model_ZINC22752867_uff_E=401.45,-7.9
hur_model_ZINC22752867_uff_E=401.45,-7.9
hur_model_ZINC22752867_uff_E=401.45,-7.9
hur_model_ZINC77262360_uff_E=565.18,-7.9
hur_model_ZINC72321021_uff_E=595.08,-7.9
hur_model_ZINC72321017_uff_E=801.93,-7.9
hur_model_ZINC01231758_uff_E=489.33,-7.9
hur_model_ZINC77262181_uff_E=550.17,-7.9
hur_model_ZINC77262176_uff_E=574.97,-7.9
hur_model_ZINC72320975_uff_E=551.31,-7.9
hur_model_ZINC72320970_uff_E=624.30,-7.9
hur_model_ZINC72320970_uff_E=561.26,-7.9
hur_model_ZINC72320964_uff_E=550.33,-7.9
hur_model_ZINC77262164_uff_E=582.10,-7.9
hur_model_ZINC77262164_uff_E=582.10,-7.9
hur_model_ZINC72320949_uff_E=526.37,-7.9
hur_model_ZINC72320941_uff_E=548.73,-7.9
hur_model_ZINC00719036_uff_E=474.96,-7.9
hur_model_ZINC72320925_uff_E=588.44,-7.9
hur_model_ZINC72320923_uff_E=527.49,-7.9
hur_model_ZINC77262054_uff_E=787.70,-7.9
hur_model_ZINC72320793_uff_E=707.64,-7.9
hur_model_ZINC72320787_uff_E=708.73,-7.9
hur_model_ZINC72320749_uff_E=1178.30,-7.9
hur_model_ZINC77261989_uff_E=636.52,-7.9
hur_model_ZINC77261972_uff_E=665.12,-7.9
hur_model_ZINC05434204_uff_E=736.14,-7.9
hur_model_ZINC05434204_uff_E=736.14,-7.9
hur_model_ZINC15676024_uff_E=635.89,-7.9
hur_model_ZINC15707341_uff_E=847.67,-7.9
hur_model_ZINC15707341_uff_E=847.67,-7.9
hur_model_ZINC15707341_uff_E=847.67,-7.9
hur_model_ZINC15675858_uff_E=746.19,-7.9
hur_model_ZINC15675766_uff_E=716.40,-7.9
hur_model_ZINC72320741_uff_E=930.16,-7.9
hur_model_ZINC72320741_uff_E=930.16,-7.9
hur_model_ZINC72320741_uff_E=930.16,-7.9
hur_model_ZINC15707219_uff_E=864.86,-7.9
hur_model_ZINC15707219_uff_E=864.86,-7.9
hur_model_ZINC77351381_uff_E=778.85,-7.9
hur_model_ZINC15676072_uff_E=1095.36,-7.9
hur_model_ZINC15675936_uff_E=803.01,-7.9
hur_model_ZINC15675936_uff_E=803.01,-7.9
hur_model_ZINC15675916_uff_E=662.86,-7.9
hur_model_ZINC15675916_uff_E=662.86,-7.9
hur_model_ZINC15675916_uff_E=662.86,-7.9
hur_model_ZINC15675856_uff_E=691.44,-7.9
hur_model_ZINC15675822_uff_E=641.41,-7.9
hur_model_ZINC31153771_uff_E=600.77,-7.9
hur_model_ZINC15675766_uff_E=727.63,-7.9
hur_model_ZINC15675766_uff_E=727.63,-7.9
hur_model_ZINC15675764_uff_E=762.44,-7.9
hur_model_ZINC77351338_uff_E=810.38,-7.9
hur_model_ZINC15675748_uff_E=720.59,-7.9
hur_model_ZINC15675746_uff_E=888.41,-7.9
hur_model_ZINC15675744_uff_E=898.35,-7.9
hur_model_ZINC15675742_uff_E=724.39,-7.9
hur_model_ZINC15675738_uff_E=709.91,-7.9
hur_model_ZINC15675734_uff_E=738.84,-7.9
hur_model_ZINC15675734_uff_E=738.84,-7.9
hur_model_ZINC15675732_uff_E=724.59,-7.9
hur_model_ZINC08439415_uff_E=438.65,-7.9
hur_model_ZINC15675728_uff_E=692.63,-7.9
hur_model_ZINC15675704_uff_E=729.77,-7.9
hur_model_ZINC15675688_uff_E=733.49,-7.9
hur_model_ZINC15675688_uff_E=733.49,-7.9
hur_model_ZINC15675688_uff_E=733.49,-7.9
hur_model_ZINC15675676_uff_E=729.32,-7.9
hur_model_ZINC15675676_uff_E=729.32,-7.9
hur_model_ZINC15675666_uff_E=730.03,-7.9
hur_model_ZINC15675666_uff_E=730.03,-7.9
hur_model_ZINC15675662_uff_E=913.43,-7.9
hur_model_ZINC15675626_uff_E=725.25,-7.9
hur_model_ZINC15675626_uff_E=725.25,-7.9
hur_model_ZINC15675624_uff_E=738.62,-7.9
hur_model_ZINC15675620_uff_E=707.25,-7.9
hur_model_ZINC15675606_uff_E=703.90,-7.9
hur_model_ZINC15675117_uff_E=633.00,-7.9
hur_model_ZINC15674984_uff_E=814.97,-7.9
hur_model_ZINC15674984_uff_E=814.97,-7.9
hur_model_ZINC15674851_uff_E=633.76,-7.9
hur_model_ZINC35442804_uff_E=786.25,-7.9
hur_model_ZINC31153298_uff_E=603.62,-7.9
hur_model_ZINC31153298_uff_E=603.62,-7.9
hur_model_ZINC15674556_uff_E=993.85,-7.9
hur_model_ZINC15674257_uff_E=634.07,-7.9
hur_model_ZINC35442725_uff_E=757.56,-7.9
hur_model_ZINC15674160_uff_E=615.26,-7.9
hur_model_ZINC35442693_uff_E=611.97,-7.9
hur_model_ZINC35442668_uff_E=619.81,-7.9
hur_model_ZINC22921144_uff_E=900.69,-7.9
hur_model_ZINC35442494_uff_E=684.61,-7.9
hur_model_ZINC15676377_uff_E=785.28,-7.9
hur_model_ZINC35442482_uff_E=901.97,-7.9
hur_model_ZINC22921113_uff_E=1027.19,-7.9
hur_model_ZINC22920946_uff_E=860.76,-7.9
hur_model_ZINC22920864_uff_E=1069.54,-7.9
hur_model_ZINC22752980_uff_E=335.44,-7.9
hur_model_ZINC22752980_uff_E=291.98,-7.9
hur_model_ZINC22752980_uff_E=291.98,-7.9
hur_model_ZINC22752975_uff_E=291.88,-7.9
hur_model_ZINC12603061_uff_E=703.12,-7.9
hur_model_ZINC22752971_uff_E=292.24,-7.9
hur_model_ZINC12603055_uff_E=631.05,-7.9
hur_model_ZINC12603055_uff_E=652.90,-7.9
hur_model_ZINC12603057_uff_E=628.12,-7.9
hur_model_ZINC22752964_uff_E=292.37,-7.9
hur_model_ZINC35442309_uff_E=519.26,-7.9
hur_model_ZINC35442309_uff_E=519.26,-7.9
hur_model_ZINC12602994_uff_E=628.12,-7.9
hur_model_ZINC12602994_uff_E=628.12,-7.9
hur_model_ZINC22752937_uff_E=382.32,-7.9
hur_model_ZINC22752910_uff_E=405.75,-7.9
hur_model_ZINC20504091_uff_E=811.84,-7.9
hur_model_ZINC15676084_uff_E=601.46,-7.9
hur_model_ZINC20504090_uff_E=823.70,-7.9
hur_model_ZINC12602936_uff_E=664.74,-7.9
hur_model_ZINC22752886_uff_E=344.38,-7.9
hur_model_ZINC22752886_uff_E=344.38,-7.9
hur_model_ZINC12602936_uff_E=669.00,-7.9
hur_model_ZINC15675977_uff_E=873.78,-7.9
hur_model_ZINC08426811_uff_E=526.55,-7.9
hur_model_ZINC22752849_uff_E=429.39,-7.9
hur_model_ZINC22752845_uff_E=396.60,-7.9
hur_model_ZINC12603273_uff_E=637.62,-7.9
hur_model_ZINC15675962_uff_E=844.06,-7.9
hur_model_ZINC22752841_uff_E=330.35,-7.9
hur_model_ZINC35442273_uff_E=512.64,-7.9
hur_model_ZINC22752839_uff_E=604.39,-7.9
hur_model_ZINC15675926_uff_E=846.35,-7.9
hur_model_ZINC22752839_uff_E=605.31,-7.9
hur_model_ZINC20504082_uff_E=635.02,-7.9
hur_model_ZINC20504082_uff_E=635.02,-7.9
hur_model_ZINC15675922_uff_E=851.17,-7.9
hur_model_ZINC22752834_uff_E=532.58,-7.9
hur_model_ZINC22752834_uff_E=531.90,-7.9
hur_model_ZINC15675852_uff_E=799.41,-7.9
hur_model_ZINC20504069_uff_E=630.06,-7.9
hur_model_ZINC15675848_uff_E=828.14,-7.9
hur_model_ZINC20504067_uff_E=630.33,-7.9
hur_model_ZINC20504056_uff_E=599.13,-7.9
hur_model_ZINC12603198_uff_E=663.19,-7.9
hur_model_ZINC12603198_uff_E=667.42,-7.9
hur_model_ZINC15675764_uff_E=766.99,-7.9
hur_model_ZINC15675764_uff_E=766.99,-7.9
hur_model_ZINC15675760_uff_E=709.30,-7.9
hur_model_ZINC15675760_uff_E=709.30,-7.9
hur_model_ZINC20504052_uff_E=628.15,-7.9
hur_model_ZINC20504052_uff_E=628.15,-7.9
hur_model_ZINC20504046_uff_E=627.80,-7.9
hur_model_ZINC20504046_uff_E=627.80,-7.9
hur_model_ZINC20504046_uff_E=627.80,-7.9
hur_model_ZINC15675738_uff_E=720.72,-7.9
hur_model_ZINC15675738_uff_E=720.72,-7.9
hur_model_ZINC12603134_uff_E=585.84,-7.9
hur_model_ZINC15675732_uff_E=739.28,-7.9
hur_model_ZINC15675730_uff_E=758.02,-7.9
hur_model_ZINC35442245_uff_E=629.29,-7.9
hur_model_ZINC35442245_uff_E=629.29,-7.9
hur_model_ZINC35442244_uff_E=703.27,-7.9
hur_model_ZINC20504039_uff_E=816.85,-7.9
hur_model_ZINC15675706_uff_E=784.77,-7.9
hur_model_ZINC08925940_uff_E=690.91,-7.9
hur_model_ZINC08925939_uff_E=659.09,-7.9
hur_model_ZINC15675693_uff_E=779.65,-7.9
hur_model_ZINC12530186_uff_E=799.58,-7.9
hur_model_ZINC15675652_uff_E=747.78,-7.9
hur_model_ZINC35442239_uff_E=727.21,-7.9
hur_model_ZINC15675628_uff_E=705.61,-7.9
hur_model_ZINC35446867_uff_E=701.22,-7.9
hur_model_ZINC15675574_uff_E=731.04,-7.9
hur_model_ZINC15675574_uff_E=731.04,-7.9
hur_model_ZINC15675572_uff_E=753.39,-7.9
hur_model_ZINC15675572_uff_E=753.39,-7.9
hur_model_ZINC15675568_uff_E=702.10,-7.9
hur_model_ZINC20503900_uff_E=1078.42,-7.9
hur_model_ZINC15675554_uff_E=774.70,-7.9
hur_model_ZINC15675554_uff_E=774.70,-7.9
hur_model_ZINC15675546_uff_E=709.15,-7.9
hur_model_ZINC49171918_uff_E=837.79,-7.9
hur_model_ZINC15675530_uff_E=704.93,-7.9
hur_model_ZINC49171813_uff_E=904.92,-7.9
hur_model_ZINC49171813_uff_E=904.92,-7.9
hur_model_ZINC49171813_uff_E=904.92,-7.9
hur_model_ZINC49171782_uff_E=920.97,-7.9
hur_model_ZINC15675506_uff_E=728.61,-7.9
hur_model_ZINC49171771_uff_E=856.41,-7.9
hur_model_ZINC15675500_uff_E=945.43,-7.9
hur_model_ZINC49171750_uff_E=2071.23,-7.9
hur_model_ZINC15675614_uff_E=753.84,-7.9
hur_model_ZINC15675666_uff_E=743.81,-7.9
hur_model_ZINC15675666_uff_E=743.81,-7.9
hur_model_ZINC15675672_uff_E=705.97,-7.9
hur_model_ZINC15675748_uff_E=728.93,-7.9
hur_model_ZINC20504049_uff_E=805.78,-7.9
hur_model_ZINC20504050_uff_E=629.84,-7.9
hur_model_ZINC20504056_uff_E=587.70,-7.9
hur_model_ZINC20504058_uff_E=629.84,-7.9
hur_model_ZINC15675790_uff_E=799.41,-7.9
hur_model_ZINC12603245_uff_E=667.00,-7.9
hur_model_ZINC15675800_uff_E=1149.30,-7.9
hur_model_ZINC20504069_uff_E=619.33,-7.9
hur_model_ZINC20504069_uff_E=619.33,-7.9
hur_model_ZINC20504069_uff_E=619.33,-7.9
hur_model_ZINC35442742_uff_E=821.40,-7.9
hur_model_ZINC35442747_uff_E=932.95,-7.9
hur_model_ZINC15707216_uff_E=896.01,-7.9
hur_model_ZINC15707219_uff_E=872.93,-7.9
hur_model_ZINC20464414_uff_E=869.82,-7.9
hur_model_ZINC15707228_uff_E=868.47,-7.9
hur_model_ZINC20504128_uff_E=616.61,-7.9
hur_model_ZINC15675552_uff_E=695.55,-7.9
hur_model_ZINC15707246_uff_E=730.10,-7.9
hur_model_ZINC15707246_uff_E=730.10,-7.9
hur_model_ZINC15707251_uff_E=707.41,-7.9
hur_model_ZINC15707251_uff_E=707.41,-7.9
hur_model_ZINC31153552_uff_E=719.14,-7.9
hur_model_ZINC02192270_uff_E=856.91,-7.9
hur_model_ZINC15707285_uff_E=767.95,-7.9
hur_model_ZINC15707288_uff_E=949.83,-7.9
hur_model_ZINC15707335_uff_E=971.16,-7.9
hur_model_ZINC15675504_uff_E=733.77,-7.9
hur_model_ZINC15675528_uff_E=727.74,-7.9
hur_model_ZINC15675534_uff_E=708.27,-7.9
hur_model_ZINC15675534_uff_E=708.27,-7.9
hur_model_ZINC15675534_uff_E=708.27,-7.9
hur_model_ZINC15675540_uff_E=718.52,-7.9
hur_model_ZINC15675560_uff_E=871.98,-7.9
hur_model_ZINC15675568_uff_E=699.88,-7.9
hur_model_ZINC15675568_uff_E=699.88,-7.9
hur_model_ZINC15675574_uff_E=728.90,-7.9
hur_model_ZINC15675579_uff_E=724.85,-7.9
hur_model_ZINC15675579_uff_E=724.85,-7.9
hur_model_ZINC04179475_uff_E=405.09,-7.9
hur_model_ZINC04179475_uff_E=405.09,-7.9
hur_model_ZINC04179475_uff_E=405.09,-7.9
hur_model_ZINC15675584_uff_E=724.27,-7.9
hur_model_ZINC15675588_uff_E=731.14,-7.9
hur_model_ZINC15675588_uff_E=731.14,-7.9
hur_model_ZINC15675592_uff_E=804.93,-7.9
hur_model_ZINC15675596_uff_E=703.30,-7.9
hur_model_ZINC15675596_uff_E=703.30,-7.9
hur_model_ZINC15675598_uff_E=690.50,-7.9
hur_model_ZINC15707240_uff_E=1101.66,-7.9
hur_model_ZINC15707251_uff_E=700.40,-7.9
hur_model_ZINC15707251_uff_E=700.40,-7.9
hur_model_ZINC15707251_uff_E=700.40,-7.9
hur_model_ZINC15707270_uff_E=700.90,-7.9
hur_model_ZINC15707270_uff_E=700.90,-7.9
hur_model_ZINC15707270_uff_E=700.90,-7.9
hur_model_ZINC15707270_uff_E=700.90,-7.9
hur_model_ZINC15707276_uff_E=733.25,-7.9
hur_model_ZINC15707276_uff_E=733.25,-7.9
hur_model_ZINC39960768_uff_E=675.23,-7.9
hur_model_ZINC39960768_uff_E=675.23,-7.9
hur_model_ZINC39960775_uff_E=787.36,-7.9
hur_model_ZINC15707285_uff_E=763.32,-7.9
hur_model_ZINC15707288_uff_E=936.57,-7.9
hur_model_ZINC15707288_uff_E=936.57,-7.9
hur_model_ZINC15707288_uff_E=936.57,-7.9
